,Unnamed: 0_x,SCAPN,SCSitus_NumNam_x,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39,Unnamed: 0_y,SID,SCSitus_NumNam_y,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Price,Concession_value,NOI
156,353,NC Mecklenburg 207-191-98,NC Mecklenburg8850 Park Rd,P8496,3,Charlotte,NC,28210,Mecklenburg,,N,9.382,128,0.055,0.0781,978.0,0.0,1.797,,"Courtyard, Fitness Center, Laundry Facilities, Property Manager on Site, Grill, Laundry Service, Package Service, Maintenance on site, Sundeck",1985.0,,2018-07-30 00:00:00.000000000,17825000,11.7,,Wood Frame,,,,,,24.0,1.31,738.0,0.0,0.083,104.0,1.15,1033.0,0.0,0.077,,,,,,,,,,,39.7,40.4,1743.0,41.2,1704.0,11095.0,S11096,NC Mecklenburg 8850 Park Rd,34.0,,0.055,1276900.0,6535200.0,2017.0,0.3995311720000001,3.0,109.17,1899914.73,1970-01-01 00:00:00.000043311,17825000.0,17825000.0,0.0,987249.7017030048
157,357,NC Forsyth 05410-018C,NC Forsyth209 Pegg Farm Ln,P8500,2,Kernersville,NC,27284,Forsyth,,N,53.9685,135,0.061366151685393194,0.0667,,0.0,0.889,,,1965.0,,2018-05-31 00:00:00.000000000,5357000,12.19,,Wood Frame,,,,,,135.0,,,,0.067,,,,,,,,,,,,,,,,37.4,38.9,644.0,39.7,676.0,,,,,,,931369.7352941176,,,,,,,,,5357000,0.0,290993.1406058159
158,361,NC Guilford 0049401,NC Guilford2021 Pepperstone Pl,P8504,3,Greensboro,NC,27406,Guilford,,N,10.11,108,0.061366151685393194,0.037000000000000005,1100.0,0.0,1.8519999999999999,,"Clubhouse, Fitness Center, Playground, Tennis Court",1991.0,,2015-10-02 00:00:00.000000000,6101000,17.01,,Wood Frame,,,,,,,,,,,108.0,0.78,1100.0,0.0,0.037000000000000005,,,,,,,,,,,34.2,35.9,2220.0,36.9,2193.0,,,,,,,1024492.3333333334,,,,,,,,,6101000,0.0,323495.056598887
159,362,NC New Hanover R05507-002-080-000,NC New Hanover4955 Pepys Ln,P8505,4,Wilmington,NC,284032822,New Hanover,,N,7.3,124,0.061366151685393194,0.0323,1111.0,0.005,,,"Fitness Center, Tanning Salon, Furnished Units Available, Gameroom, Media Center/Movie Theatre",2014.0,,2016-05-04 00:00:00.000000000,27000000,8.27,,,,,,,,,,,,,24.0,1.69,888.0,0.005,0.042,100.0,1.75,1165.0,0.005,0.03,,,,,,29.4,30.8,5372.0,31.6,5493.0,,,,,,,5150739.258064516,,,,,,,,,27000000,135000.0,1394119.5405402994
160,366,NC Durham 137177,NC Durham3007 Pickett Rd,P8509,2,Durham,NC,27705    ,Durham,,N,4.151,125,0.061366151685393194,0.048,757.0,0.006,0.496,,"Fitness Center, Laundry Facilities, Property Manager on Site, Gameroom, Walking/Biking Trails, Community-Wide WiFi, Lounge",1989.0,,2013-12-24 00:00:00.000000000,26144500,15.95,,Reinforced Concrete,25.0,3.99,548.0,0.006,0.04,25.0,4.45,550.0,0.006,0.04,75.0,3.13,896.0,0.006,0.053,,,,,,,,,,,37.8,38.3,2239.0,38.5,1991.0,,,,,,,2847550.113821138,,,,,,,,,26144500,156867.0,1511838.7443683702
161,367,NC Mecklenburg 189-262-19,NC Mecklenburg6130 Pineburr Rd,P8510,3,Charlotte,NC,282116307,Mecklenburg,,N,8.6791,113,0.061366151685393194,0.0354,510.0,0.005,0.708,,Planned Social Activities,1990.0,,2016-09-21 00:00:00.000000000,,16.27,,Masonry,,,,,,113.0,1.32,510.0,0.005,0.035,,,,,,,,,,,,,,,,35.1,36.6,2091.0,37.7,1960.0,11536.0,S11537,NC Mecklenburg 6130 Pineburr Rd,29.0,,,1128000.0,6324400.0,2015.0,0.31826609999999994,4.0,,,1970-01-01 00:00:00.000042634,,6324400.0,31622.0,332597.5441287297
162,370,NC Mecklenburg 078-021-01,NC Mecklenburg 411-421Poplar St,P8513,2,Charlotte,NC,282021727,Mecklenburg,,N,2.4,128,0.061366151685393194,0.023399999999999997,469.0,0.004,0.391,,Courtyard,1977.0,,2018-03-28 00:00:00.000000000,11750000,0.43,9.0,Wood Frame,56.0,1.45,426.0,0.004,0.018000000000000002,72.0,1.39,502.0,0.005,0.027999999999999997,,,,,,,,,,,,,,,,32.7,34.0,11181.0,35.5,9748.0,11140.0,S11141,NC Mecklenburg 411 Poplar St,42.0,,,5212600.0,7788800.0,2017.0,0.7938188709999999,3.0,141.59,4895833.33,1970-01-01 00:00:00.000043187,11750000.0,11750000.0,47000.0,413740.82444941933
163,372,NC Gaston 221767,NC Gaston1620 Poston Cir,P8515,2,Gastonia,NC,280544640,Gaston,,N,16.1445,113,0.061366151685393194,0.0177,622.0,0.004,0.0,,"24 Hour Access, Property Manager on Site, Maintenance on site",1970.0,2017.0,2013-09-27 00:00:00.000000000,1025000,16.09,,Masonry,,,,,,38.0,1.1,528.0,0.003,0.0,38.0,1.0,630.0,0.004,0.026000000000000002,37.0,0.96,710.0,0.005,0.027000000000000003,,,,,,39.5,41.5,1099.0,42.0,1109.0,,,,,,,711838.2727272727,,,,,,,,,1025000,4100.0,19819.94429378808
164,373,NC Gaston 105111,NC Gaston1776 Poston Cir,P8516,2,Gastonia,NC,28054,Gaston,,N,15.71,100,0.0661,0.03,715.0,0.005,1.0,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Grill, Racquetball Court",1950.0,,2017-08-22 00:00:00.000000000,5250000,15.84,,Masonry,,,,,,,,,,,85.0,1.09,687.0,0.004,0.024,15.0,0.94,870.0,0.008,0.067,,,,,,39.7,41.1,1211.0,41.7,1216.0,11298.0,S11299,NC Gaston 1776 Poston Cir,69.0,,0.0661,628400.0,2356328.0,2016.0,0.08972903300000001,1.0,85.5,334182.05,1970-01-01 00:00:00.000042969,5250000.0,5250000.0,26250.0,316724.62371134025
165,373,NC Gaston 105111,NC Gaston1776 Poston Cir,P8516,2,Gastonia,NC,28054,Gaston,,N,15.71,100,0.08259999999999999,0.03,715.0,0.005,1.0,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Grill, Racquetball Court",1950.0,,2017-08-22 00:00:00.000000000,5250000,15.84,,Masonry,,,,,,,,,,,85.0,1.09,687.0,0.004,0.024,15.0,0.94,870.0,0.008,0.067,,,,,,39.7,41.1,1211.0,41.7,1216.0,11359.0,S11360,NC Gaston 1776 Poston Cir,69.0,,0.08259999999999999,628400.0,2356328.0,2015.0,0.08972903300000001,1.0,62.29,243475.49,1970-01-01 00:00:00.000042279,3825000.0,3825000.0,19125.0,273833.90206185565
166,373,NC Gaston 105111,NC Gaston1776 Poston Cir,P8516,2,Gastonia,NC,28054,Gaston,,N,15.71,100,0.085,0.03,715.0,0.005,1.0,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Grill, Racquetball Court",1950.0,,2017-08-22 00:00:00.000000000,5250000,15.84,,Masonry,,,,,,,,,,,85.0,1.09,687.0,0.004,0.024,15.0,0.94,870.0,0.008,0.067,,,,,,39.7,41.1,1211.0,41.7,1216.0,11408.0,S11409,NC Gaston 1776 Poston Cir,69.0,,0.085,471300.0,1757175.0,2013.0,0.08972903300000001,1.0,40.71,159134.31,1970-01-01 00:00:00.000041912,2500000.0,2500000.0,12500.0,178868.04123711342
167,375,NC New Hanover R07100-003-062-000,NC New Hanover4505 Prior Dr,P8518,3,Wilmington,NC,284125238,New Hanover,,N,8.4101,117,0.061366151685393194,0.0342,1072.0,0.005,,,Pet Play Area,2002.0,,2015-10-28 00:00:00.000000000,8300000,13.96,,,,,,,,38.0,1.02,800.0,0.006,0.053,43.0,0.92,1080.0,0.004,0.023,36.0,0.84,1350.0,0.004,0.027999999999999997,,,,,,35.6,37.2,1605.0,37.9,1700.0,,,,,,,5150739.258064516,,,,,,,,,8300000,41500.0,202738.3595790129
168,377,NC New Hanover R05508-002-017-000,NC New Hanover455 Racine Dr,P8520,3,Wilmington,NC,28403,New Hanover,,N,7.3578,124,0.061366151685393194,,871.0,0.0,2.419,,"Fitness Center, Property Manager on Site, Tanning Salon, Grill, Volleyball Court",1993.0,,2015-05-29 00:00:00.000000000,15070480,7.92,,Wood Frame,,,,,,48.0,,550.0,,,38.0,,942.0,,,38.0,,1207.0,,,,,,,,28.2,29.8,4255.0,30.6,4595.0,,,,,,,5150739.258064516,,,,,,,,,15070480,0.0,
169,379,NC Robeson 3501-01-005,NC Robeson408 Railroad St,P8522,4,Pembroke,NC,28372,Robeson,,N,9.21,108,0.0675,0.0556,1237.0,0.005,2.926,,"24 Hour Access, Business Center, Clubhouse, Fenced Lot, Fitness Center, Picnic Area, Security System, Gameroom, Grill, Planned Social Activities, Volleyball Court, Community-Wide WiFi, Maintenance on site",2006.0,,2015-09-16 00:00:00.000000000,9800000,39.69,,Wood Frame,,,,,,,,,,,48.0,1.18,956.0,0.01,0.125,,,,,,60.0,1.33,1461.0,0.003,0.0,29.0,29.7,1671.0,30.5,1672.0,11168.0,S11169,NC Robeson 408 Railroad St,13.0,,0.0675,710000.0,7540000.0,2015.0,0.332882172,3.0,73.38,1064060.8,1970-01-01 00:00:00.000042263,9800000.0,9800000.0,49000.0,653200.4447268107
170,380,NC Wake 0689.04-51-5735-000,NC Wake8933 Ransdell Rd,P8523,2,Raleigh,NC,276038909,Wake,,N,30.0,100,0.061366151685393194,,,0.0,,,,,,2014-07-18 00:00:00.000000000,2150000,21.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,36.7,528.0,38.2,548.0,11423.0,S11424,NC Wake 8933 Ransdell Rd,,,,799128.0,1426128.0,2013.0,1.0,,1.65,71666.67,1970-01-01 00:00:00.000041838,2150000.0,2150000.0,0.0,
171,382,NC Cabarrus 5611-48-7206-0000,NC Cabarrus1100 Ray Suggs Pl,P8525,3,Concord,NC,28027,Cabarrus,,N,15.0,135,0.061366151685393194,0.0815,879.0,0.009000000000000001,2.089,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Laundry Service",2000.0,,2015-03-09 00:00:00.000000000,8300000,29.29,,Wood Frame,,,,,,3.0,1.14,676.0,0.009000000000000001,0.0,120.0,1.03,864.0,0.009000000000000001,0.083,12.0,0.95,1080.0,0.009000000000000001,0.083,,,,,,33.7,34.2,1352.0,35.6,1255.0,11200.0,S11201,NC Cabarrus 1100 Ray Suggs Pl,19.0,,,551230.0,6408220.0,2014.0,0.17676767699999998,3.0,71.86,553333.33,1970-01-01 00:00:00.000042072,8300000.0,8300000.0,74700.00000000001,522695.96812860435
172,382,NC Cabarrus 5611-48-7206-0000,NC Cabarrus1100 Ray Suggs Pl,P8525,3,Concord,NC,28027,Cabarrus,,N,15.0,135,0.0784,0.0815,879.0,0.009000000000000001,2.089,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Laundry Service",2000.0,,2015-03-09 00:00:00.000000000,8300000,29.29,,Wood Frame,,,,,,3.0,1.14,676.0,0.009000000000000001,0.0,120.0,1.03,864.0,0.009000000000000001,0.083,12.0,0.95,1080.0,0.009000000000000001,0.083,,,,,,33.7,34.2,1352.0,35.6,1255.0,11235.0,S11236,NC Cabarrus 1100 Ray Suggs Pl,19.0,,0.0784,264000.0,5965570.0,2007.0,0.17676767699999998,3.0,60.61,466666.67,1970-01-01 00:00:00.000039189,7000000.0,7000000.0,63000.00000000001,580339.2487751769
173,384,NC Mecklenburg 133-101-04,NC Mecklenburg5821 Reddman Rd,P8527,3,Charlotte,NC,282122606,Mecklenburg,,N,8.24,112,0.063,0.0089,723.0,0.003,,,"Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Tennis Court, Gated, Laundry Service, Maintenance on site, Sundeck",1979.0,,2016-07-25 00:00:00.000000000,5250000,13.82,,,,,,,,56.0,1.24,610.0,0.003,0.0,56.0,0.99,835.0,0.004,0.018000000000000002,,,,,,,,,,,33.0,33.8,4426.0,35.0,4196.0,11301.0,S11302,NC Mecklenburg 5821 Reddman Rd,40.0,,0.063,790100.0,1790000.0,2015.0,0.22544534600000002,2.0,64.88,637135.92,1970-01-01 00:00:00.000042576,5250000.0,5250000.0,15750.0,284497.9820401574
174,385,NC Moore 8571-11-76-3790,NC Moore1113 Richards St,P8528,3,Southern Pines,NC,28387    ,Moore,,N,9.8219,100,0.061366151685393194,0.18,879.0,0.01,,,Playground,1972.0,2005.0,2018-02-15 00:00:00.000000000,4108083,,,,,,,,,10.0,1.02,650.0,0.01,0.2,40.0,1.14,810.0,0.01,0.175,40.0,1.08,950.0,0.01,0.175,10.0,0.8,1100.0,0.01,0.2,38.0,38.1,963.0,38.8,910.0,,,,,,,831000.0,,,,,,,,,4108083,41080.83,248320.6645228844
175,388,NC Wake 1738.01-15-7130-000,NC Wake9310 River Haven Pl,P8531,3,Raleigh,NC,27616,Wake,,N,10.51,112,0.047,0.0268,943.0,0.004,2.188,,"Clubhouse, Playground, Property Manager on Site, Storage Space, Maintenance on site",2000.0,,2010-06-03 00:00:00.000000000,4400000,17.77,,Wood Frame,,,,,,,,,,,84.0,0.93,909.0,0.004,0.024,28.0,1.05,1043.0,0.004,0.036000000000000004,,,,,,32.0,34.3,2442.0,35.9,2415.0,11332.0,S11333,NC Wake 9310 River Haven Pl,19.0,,0.047,1344000.0,6047166.0,2009.0,0.35030962299999996,3.0,27.44,418648.91,1970-01-01 00:00:00.000040332,4400000.0,4400000.0,17600.0,148437.3201808467
176,389,NC Buncombe 9648-81-9209-00000,NC Buncombe100 River Mill Dr,P8532,4,Asheville,NC,28803,Buncombe,,N,,134,0.061366151685393194,,1267.0,0.0,,,,2019.0,,,,10.96,,,,,,,,45.0,,1011.0,,,45.0,,1069.0,,,44.0,,1731.0,,,,,,,,39.9,40.8,1225.0,41.1,1077.0,11334.0,S11335,NC Buncombe 100 River Mill Dr,2.0,,,1866100.0,1866100.0,2017.0,,4.0,63.77,,1970-01-01 00:00:00.000043542,4336500.0,4336500.0,0.0,
177,390,NC Buncombe 9648-81-9209-00000,NC Buncombe100 River Mill Dr,P8533,4,Asheville,NC,28803,Buncombe,,N,,130,0.061366151685393194,0.11539999999999999,1198.0,0.003,,,"Clubhouse, Fitness Center, Grill, Pet Play Area, Elevator",2017.0,,2019-03-18 00:00:00.000000000,4336500,10.94,,,,,,,,26.0,1.14,1011.0,0.037000000000000005,0.115,78.0,1.34,1083.0,0.028999999999999998,0.115,26.0,1.07,1731.0,0.023,0.115,,,,,,39.9,40.8,1225.0,41.1,1077.0,11334.0,S11335,NC Buncombe 100 River Mill Dr,2.0,,,1866100.0,1866100.0,2017.0,,4.0,63.77,,1970-01-01 00:00:00.000043542,4336500.0,4336500.0,13009.5,172278.18683466705
178,391,NC Cumberland 0512-10-0794,NC Cumberland1000 Riverbank Dr,P8534,3,Spring Lake,NC,28390,Cumberland,,N,12.81,104,0.061366151685393194,0.0096,1072.0,0.003,1.7790000000000001,,"Playground, Pet Play Area",1986.0,,2017-11-20 00:00:00.000000000,3880000,17.09,,Wood Frame,,,,,,16.0,0.6,860.0,0.006999999999999999,0.063,72.0,0.71,1072.0,0.003,0.0,16.0,0.57,1284.0,0.003,0.0,,,,,,33.2,34.1,703.0,35.0,711.0,11320.0,S11321,NC Cumberland 1000 Riverbank Dr,33.0,,,520000.0,5088600.0,2010.0,0.199418283,2.0,41.52,360655.74,1970-01-01 00:00:00.000040513,4620000.0,4620000.0,13860.0,254898.78510952307
179,391,NC Cumberland 0512-10-0794,NC Cumberland1000 Riverbank Dr,P8534,3,Spring Lake,NC,28390,Cumberland,,N,12.81,104,0.0725,0.0096,1072.0,0.003,1.7790000000000001,,"Playground, Pet Play Area",1986.0,,2017-11-20 00:00:00.000000000,3880000,17.09,,Wood Frame,,,,,,16.0,0.6,860.0,0.006999999999999999,0.063,72.0,0.71,1072.0,0.003,0.0,16.0,0.57,1284.0,0.003,0.0,,,,,,33.2,34.1,703.0,35.0,711.0,11354.0,S11355,NC Cumberland 1000 Riverbank Dr,33.0,,0.0725,520000.0,4074700.0,2017.0,0.199418283,2.0,34.87,302888.37,1970-01-01 00:00:00.000043059,3880000.0,3880000.0,11640.0,246813.30775444265
180,395,NC Durham 128505,NC Durham3523 Roxboro St,P8538,3,Durham,NC,277042740,Durham,,N,12.4,128,0.081,0.0547,945.0,0.083,1.641,,"Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Grill, Pet Play Area, Storage Space",1989.0,,2009-05-28 00:00:00.000000000,6500000,16.0,,Wood Frame,,,,,,52.0,1.22,810.0,0.195,0.057999999999999996,76.0,0.96,1038.0,0.006999999999999999,0.053,,,,,,,,,,,35.3,36.8,2533.0,37.4,2599.0,11250.0,S11251,NC Durham 3523 Roxboro St,30.0,0.09179999999999999,0.081,1280000.0,6547629.0,2008.0,0.225732397,2.0,53.31,524193.55,1970-01-01 00:00:00.000039961,6500000.0,6500000.0,539500.0,493514.7572199302
181,398,NC Iredell 4745-60-6474.000,NC Iredell501 Russell St,P8541,2,Statesville,NC,286777930,Iredell,,N,9.508,100,0.065,0.03,838.0,0.005,2.0,,Laundry Facilities,1976.0,,2018-11-19 00:00:00.000000000,6000000,,,Wood Frame,,,,,,4.0,1.14,600.0,0.005,0.0,60.0,0.96,810.0,0.005,0.033,26.0,0.98,875.0,0.005,0.039,10.0,0.89,1000.0,0.005,0.0,40.1,39.9,822.0,40.3,809.0,11270.0,S11271,NC Iredell 501 Russell St,43.0,,0.065,235320.0,2203780.0,2018.0,0.19098530100000002,2.0,75.85,631047.54,1970-01-01 00:00:00.000043423,6000000.0,6000000.0,30000.0,388303.2989690722
182,398,NC Iredell 4745-60-6474.000,NC Iredell501 Russell St,P8541,2,Statesville,NC,286777930,Iredell,,N,9.508,100,0.0825,0.03,838.0,0.005,2.0,,Laundry Facilities,1976.0,,2018-11-19 00:00:00.000000000,6000000,,,Wood Frame,,,,,,4.0,1.14,600.0,0.005,0.0,60.0,0.96,810.0,0.005,0.033,26.0,0.98,875.0,0.005,0.039,10.0,0.89,1000.0,0.005,0.0,40.1,39.9,822.0,40.3,809.0,11330.0,S11331,NC Iredell 501 Russell St,43.0,,0.0825,235320.0,2203780.0,2017.0,0.19098530100000002,2.0,56.89,473285.65,1970-01-01 00:00:00.000043032,4500000.0,4500000.0,22500.0,364631.28865979385
183,398,NC Iredell 4745-60-6474.000,NC Iredell501 Russell St,P8541,2,Statesville,NC,286777930,Iredell,,N,9.508,100,0.10099999999999999,0.03,838.0,0.005,2.0,,Laundry Facilities,1976.0,,2018-11-19 00:00:00.000000000,6000000,,,Wood Frame,,,,,,4.0,1.14,600.0,0.005,0.0,60.0,0.96,810.0,0.005,0.033,26.0,0.98,875.0,0.005,0.039,10.0,0.89,1000.0,0.005,0.0,40.1,39.9,822.0,40.3,809.0,11403.0,S11404,NC Iredell 501 Russell St,43.0,,0.10099999999999999,235370.0,1835320.0,2012.0,0.19098530100000002,2.0,33.19,276083.3,1970-01-01 00:00:00.000041638,2625000.0,2625000.0,13125.0,250183.76804123708
185,401,NC Guilford 0093250,NC Guilford18 Sails Way,P8544,3,Greensboro,NC,27406    ,Guilford,,N,10.0,120,0.061366151685393194,0.0833,834.0,0.009000000000000001,0.833,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground",1984.0,,2007-05-24 00:00:00.000000000,4500000,18.29,,Wood Frame,,,,,,40.0,0.84,712.0,0.009000000000000001,0.075,80.0,0.79,895.0,0.009000000000000001,0.08800000000000001,,,,,,,,,,,33.5,35.5,1778.0,36.6,1799.0,,,,,,,1024492.3333333334,,,,,,,,,4500000,40500.00000000001,235370.19722883395
186,403,NC Forsyth 6824-97-2949,NC Forsyth1111 Salem Valley Rd,P8546,2,Winston-Salem,NC,27103,Forsyth,,N,7.069,112,0.08,0.09820000000000001,613.0,0.01,,,"Fitness Center, Laundry Facilities",1968.0,,2017-10-18 00:00:00.000000000,2250000,25.24,,,,,,,,112.0,0.86,613.0,0.01,0.098,,,,,,,,,,,,,,,,33.9,35.3,2163.0,36.5,1994.0,11419.0,S11420,NC Forsyth 1111 Salem Valley Rd,51.0,,0.08,413200.0,2053200.0,2017.0,0.504337095,2.0,14.49,318291.13,1970-01-01 00:00:00.000043026,2250000.0,2250000.0,22500.0,164941.22865380353
187,404,NC Alamance 121850,NC Alamance131 Salvet St,P8547,3,Burlington,NC,27215,Alamance,,N,6.54,100,0.0654,0.07,900.0,0.008,0.4,,"Courtyard, Laundry Facilities, Maintenance on site",2012.0,,2018-12-21 00:00:00.000000000,,32.24,,Wood Frame,,,,,,40.0,0.93,750.0,0.008,0.075,60.0,0.8,1000.0,0.008,0.067,,,,,,,,,,,37.4,38.3,1154.0,39.0,1138.0,11170.0,S11171,NC Alamance 131 Salvet St,7.0,,0.0654,750000.0,6506928.0,2018.0,0.38700233799999995,2.0,88.34,1489296.64,1970-01-01 00:00:00.000043432,9740000.0,9740000.0,77920.0,637679.535483871
188,404,NC Alamance 121850,NC Alamance131 Salvet St,P8547,3,Burlington,NC,27215,Alamance,,N,6.54,100,0.061366151685393194,0.07,900.0,0.008,0.4,,"Courtyard, Laundry Facilities, Maintenance on site",2012.0,,2018-12-21 00:00:00.000000000,,32.24,,Wood Frame,,,,,,40.0,0.93,750.0,0.008,0.075,60.0,0.8,1000.0,0.008,0.067,,,,,,,,,,,37.4,38.3,1154.0,39.0,1138.0,11540.0,S11541,NC Alamance 131 Salvet St,7.0,,,750000.0,6506928.0,2018.0,0.38700233799999995,2.0,,,1970-01-01 00:00:00.000043455,,6506928.0,52055.424,383306.4063818481
189,406,NC Cumberland 0416-29-9236,NC Cumberland400 Scotland Dr,P8549,2,Fayetteville,NC,283042242,Cumberland,,N,8.21,118,0.0781,0.1017,1050.0,0.01,,,Laundry Facilities,1974.0,,2018-01-17 00:00:00.000000000,3999000,7.0,,Wood Frame,,,,,,,,,0.0,,118.0,0.56,1050.0,0.01,0.102,,,,,,,,,,,36.2,37.3,1688.0,38.0,1746.0,11349.0,S11350,NC Cumberland 400 Scotland Dr,45.0,,0.0781,1016374.7916666666,,,0.373131783,2.0,29.97,487088.92,1970-01-01 00:00:00.000043117,3999000.0,3999000.0,39990.0,262792.2161536606
190,409,NC Rockingham 148015,NC Rockingham111 Shade Tree Dr,P8552,2,Reidsville,NC,273207693,Rockingham,,N,27.94,130,0.061366151685393194,0.5692,,0.0,0.0,,,1985.0,,2014-07-01 00:00:00.000000000,1222000,24.0,,,,,,,,130.0,,,,0.569,,,,,,,,,,,,,,,,37.4,39.4,101.0,40.6,102.0,,,,,,,167625.0,,,,,,,,,1222000,0.0,150192.5166742954
191,411,NC Mecklenburg 177-092-02,NC Mecklenburg130 Sharon Township Ln,P8554,4,Charlotte,NC,28211,Mecklenburg,,N,1.4346,100,0.061366151685393194,0.07,774.0,0.086,1.24,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Gated, Breakfast/Coffee Concierge, Doorman, Grill, Package Service, Wi-Fi, Storage Space, Elevator, Lounge, Maintenance on site, Pet Care, Sundeck",2014.0,,2016-03-24 00:00:00.000000000,18450000,9.83,,Wood Frame,34.0,1.92,583.0,0.01,0.11800000000000001,33.0,1.99,706.0,0.09699999999999999,0.061,33.0,1.76,1039.0,0.125,0.03,,,,,,,,,,,42.4,41.5,2490.0,41.6,2542.0,,,,,,,2072367.2005420055,,,,,,,,,18450000,1586699.9999999998,1185378.4639767995
192,412,NC Durham 125295,NC Durham 1002-1035 Sherwood Dr,P8555,2,Durham,NC,27705    ,Durham,,N,9.23,102,0.061366151685393194,0.0098,1000.0,0.003,1.255,,,1969.0,,2017-12-13 00:00:00.000000000,,18.44,,Masonry,,,,,,,,,,,102.0,0.83,1000.0,0.003,0.01,,,,,,,,,,,28.7,29.0,7670.0,30.2,7379.0,11496.0,S11497,NC Durham 1002 Sherwood Dr,50.0,,,1020000.0,4293791.0,2017.0,0.277009785,2.0,,,1970-01-01 00:00:00.000043082,,4293791.0,12881.373,203686.5637060283
193,414,NC Iredell 4754-08-2358.000,NC Iredell138 Signal Hill Dr,P8557,2,Statesville,NC,286254808,Iredell,,N,13.41,122,0.124,0.016399999999999998,832.0,0.004,1.262,,"Playground, Property Manager on Site, Maintenance on site, Sundeck",1974.0,,2019-05-09 00:00:00.000000000,7400000,,,Masonry,10.0,1.21,475.0,0.01,0.1,40.0,0.94,670.0,0.003,0.0,60.0,0.8,900.0,0.004,0.017,12.0,0.63,1325.0,0.003,0.0,,,,,,39.1,39.2,960.0,39.9,945.0,11225.0,S11226,NC Iredell 138 Signal Hill Dr,45.0,,0.124,804420.0,3187250.0,,0.19501865100000002,2.0,64.96,551826.99,1970-01-01 00:00:00.000043594,7400000.0,7400000.0,29600.0,835219.9267995119
194,415,NC Gaston 101723,NC Gaston1018 Sims Cir,P8558,2,Gastonia,NC,280521663,Gaston,,N,13.87,126,0.061366151685393194,0.0159,740.0,0.004,1.6269999999999998,,"Laundry Facilities, Playground, Property Manager on Site, Basketball Court, Cabana, Grill",1969.0,,2015-06-05 00:00:00.000000000,2000000,18.47,,Masonry,,,,,,12.0,0.99,600.0,0.004,0.0,76.0,0.97,732.0,0.004,0.013000000000000001,38.0,1.0,800.0,0.004,0.026000000000000002,,,,,,37.1,37.8,1013.0,38.6,1082.0,11430.0,S11431,NC Gaston 1018 Sims Cir,50.0,,,307175.0,2234319.0,2014.0,0.17593850800000002,2.0,18.82,144196.11,1970-01-01 00:00:00.000042160,2000000.0,2000000.0,8000.0,106059.42987532658
195,415,NC Gaston 101723,NC Gaston1018 Sims Cir,P8558,2,Gastonia,NC,280521663,Gaston,,N,13.87,126,0.061366151685393194,0.0159,740.0,0.004,1.6269999999999998,,"Laundry Facilities, Playground, Property Manager on Site, Basketball Court, Cabana, Grill",1969.0,,2015-06-05 00:00:00.000000000,2000000,18.47,,Masonry,,,,,,12.0,0.99,600.0,0.004,0.0,76.0,0.97,732.0,0.004,0.013000000000000001,38.0,1.0,800.0,0.004,0.026000000000000002,,,,,,37.1,37.8,1013.0,38.6,1082.0,11454.0,S11455,NC Gaston 1018 Sims Cir,50.0,,,307175.0,2234319.0,,0.17593850800000002,2.0,9.13,69935.11,1970-01-01 00:00:00.000041789,970000.0,970000.0,3880.0,41574.1491305864
