,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
1562,NC Cumberland 0530-99-0961,NC Cumberland6271 Carver Oaks Dr,P9705,4,Fayetteville,NC,28311,Cumberland,,N,18.45,306,,11.11,1016.0,1.0,1.85,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Basketball Court, Furnished Units Available, Grill, Maid Service, Package Service, Volleyball Court, Storage Space, Elevator, Maintenance on site, Sundeck",1999.0,,08/01/18,"16,250,000",12.98,,Wood Frame,,,,,,136.0,0.98,808.0,1.0,11.0,170.0,0.77,1183.0,1.0,11.2,,,,,,,,,,,32.2,33.8,1362.0,35.0,1257.0
1563,NC Guilford 0033726,NC Guilford799 Castlewood Dr,P9706,3,Greensboro,NC,274057952,Guilford,,N,34.0593,269,,1.86,1015.0,0.4,1.19,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Gameroom",1959.0,2012.0,07/06/18,"8,500,000",12.79,,,,,,,,16.0,1.41,580.0,0.4,0.0,157.0,1.46,764.0,0.4,1.9,,,,,,96.0,1.25,1500.0,0.4,2.1,30.1,33.8,6192.0,34.8,6749.0
1564,NC Mecklenburg 209-493-75,NC Mecklenburg10310 Cedar Trail Ln,P9707,2,Charlotte,NC,28210,Mecklenburg,,N,29.8084,260,,11.15,914.0,0.0,1.6380000000000001,,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Grill, Media Center/Movie Theatre, Package Service, Planned Social Activities, Volleyball Court, Wi-Fi",1982.0,2006.0,02/02/06,,12.28,,Wood Frame,,,,,,100.0,1.18,702.0,0.0,11.0,120.0,1.06,995.0,0.0,10.8,40.0,1.0,1200.0,0.0,12.5,,,,,,36.3,36.7,3800.0,37.7,3521.0
1565,NC Jackson 7559-33-2919,NC Jackson750 Centennial Dr,P9708,4,Cullowhee,NC,287236991,Jackson,,N,3.89,248,,0.81,,0.0,,,On-Site Retail,2017.0,,,,,,,,,,,,248.0,,,,0.8,,,,,,,,,,,,,,,,27.9,28.9,2395.0,29.6,3003.0
1566,NC Wake 0793.07-57-8732,NC Wake703 Centennial Pky,P9709,3,Raleigh,NC,276063211,Wake,,N,7.55,264,,,462.0,0.2,1.136,,"Business Center, Laundry Facilities, Spa, Breakfast/Coffee Concierge, Laundry Service, Media Center/Movie Theatre",1971.0,,,,12.3,,Reinforced Concrete,159.0,1.56,350.0,0.2,0.0,105.0,1.07,631.0,0.3,0.0,,,,,,,,,,,,,,,,23.5,26.9,7960.0,28.9,7673.0
1567,NC Mecklenburg 080-213-01,NC Mecklenburg1000 Central Ave,P9710,4,Charlotte,NC,28204,Mecklenburg,,N,2.4,249,,6.02,810.0,2.9,0.0,,"24 Hour Access, Clubhouse, Courtyard, Fitness Center, Property Manager on Site, Cabana, Gameroom, Grill, Gas Range, Planned Social Activities, Smoke Free, Lounge, Maintenance on site, Sundeck",2017.0,,03/21/19,"53,300,000",9.21,,Wood Frame,,,,,,176.0,1.94,709.0,4.2,6.3,73.0,1.67,1052.0,0.7,5.5,,,,,,,,,,,32.8,34.3,7570.0,35.9,6505.0
1568,NC Mecklenburg 081-181-13,NC Mecklenburg1305 Central Ave,P9711,4,Charlotte,NC,282055009,Mecklenburg,,N,5.0,281,,6.05,798.0,2.4,0.231,,"Business Center, Clubhouse, Courtyard, Fitness Center, Guest Apartment",2016.0,,10/04/18,"71,300,000",9.53,,Reinforced Concrete,35.0,2.27,536.0,4.2,5.7,180.0,2.03,742.0,1.3,6.1,66.0,1.78,1090.0,4.2,6.1,,,,,,,,,,,33.2,34.5,5522.0,36.0,4697.0
1569,NC Mecklenburg 101-173-41,NC Mecklenburg4335 Central Ave,P9712,2,Charlotte,NC,282055615,Mecklenburg,,N,15.1219,292,,5.48,764.0,0.0,1.301,,"Fitness Center, Property Manager on Site, Spa",1986.0,,,,13.03,,Wood Frame,,,,,,204.0,1.27,684.0,0.0,5.4,88.0,1.24,952.0,0.0,5.7,,,,,,,,,,,34.5,35.2,4548.0,36.4,4186.0
1570,NC Buncombe 9629-34-8086-00000,NC Buncombe120 Chamberlain Dr,P9713,3,Asheville,NC,28806,Buncombe,,N,17.5,252,,3.97,1009.0,0.6,1.984,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Grill, Package Service, Recycling, Maintenance on site",2003.0,2008.0,09/17/15,,15.17,,Wood Frame,,,,,,96.0,1.19,831.0,0.6,4.2,126.0,1.08,1076.0,0.6,4.0,30.0,0.99,1295.0,0.6,3.3,,,,,,34.5,36.0,1004.0,36.7,857.0
1571,NC Gaston 148680,NC Gaston2442 Chartres Dr,P9714,2,Gastonia,NC,280566509,Gaston,,N,22.98,250,,5.6,1038.0,0.6,1.2,,"Clubhouse, Fitness Center, Picnic Area, Playground, Property Manager on Site, Tennis Court, Grill, Package Service, Maintenance on site",1974.0,,01/18/17,"13,190,000",14.65,,Masonry,,,,,,52.0,0.84,846.0,0.6,5.8,146.0,0.81,1023.0,0.6,5.5,52.0,0.73,1270.0,0.6,5.8,,,,,,37.3,38.2,1602.0,39.1,1610.0
1572,NC Mecklenburg 027-661-95,NC Mecklenburg7815 Chelsea Jade Ln,P9715,4,Charlotte,NC,28269,Mecklenburg,,N,16.52,264,,4.17,1028.0,0.0,1.712,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Breakfast/Coffee Concierge, Gameroom, Media Center/Movie Theatre, Pet Play Area, Wi-Fi",1999.0,,09/28/16,"34,279,000",15.92,,Wood Frame,,,,,,168.0,1.1,891.0,0.0,4.8,96.0,0.98,1268.0,0.0,3.1,,,,,,,,,,,30.7,32.9,3070.0,34.5,2643.0
1573,NC Mecklenburg 169-251-01,NC Mecklenburg5029 Cherrycrest Ln,P9716,3,Charlotte,NC,282170252,Mecklenburg,,N,21.8,250,,6.0,1015.0,0.7,1.4,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Laundry Service, Pond",1972.0,2004.0,03/28/18,"17,887,500",0.74,15.0,Wood Frame,,,,,,75.0,1.08,723.0,0.7,6.7,140.0,0.84,1100.0,0.7,5.7,35.0,0.79,1300.0,0.7,5.7,,,,,,30.8,33.4,5339.0,35.1,5031.0
1574,NC Mecklenburg 201-471-06,NC Mecklenburg9214 Christy Joy Dr,P9717,4,Charlotte,NC,28273,Mecklenburg,,N,14.072000000000001,270,,20.0,1092.0,8.3,0.348,,"Controlled Access, Fitness Center, Gated, Cabana, Gameroom, Media Center/Movie Theatre, Package Service, Pet Play Area, Smoke Free, Wi-Fi, Car Charging Station, Lounge, Pet Washing Station, Sundeck",2017.0,,01/10/19,"53,500,000",7.7,,,,,,,,178.0,1.39,944.0,8.3,20.2,80.0,1.18,1377.0,8.3,20.0,12.0,1.41,1392.0,8.3,16.7,,,,,,34.0,36.1,1553.0,37.4,1558.0
1575,NC Moore 8571-20-81-7756,NC Moore800 Churchill Downs Dr,P9718,3,Aberdeen,NC,28315,Moore,,N,20.8,280,,8.93,1064.0,0.9,2.0180000000000002,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Car Wash Area, Grill, Package Service, Volleyball Court",2001.0,,12/13/17,"28,000,000",,,Wood Frame,,,,,,80.0,0.96,780.0,0.9,8.8,100.0,0.87,980.0,0.9,9.0,100.0,0.7,1375.0,0.9,9.0,,,,,,37.6,37.5,953.0,38.1,838.0
1576,NC Wake 0677.03-34-3583-000,NC Wake2110 Cinema Dr,P9719,4,Fuquay Varina,NC,27526,Wake,,N,12.06,265,,3.4,996.0,0.0,1.0190000000000001,,"Clubhouse, Fitness Center, Cabana, Car Wash Area, Gameroom, Grill, Media Center/Movie Theatre, Pet Care",2013.0,,02/26/16,"41,500,000",28.71,,Masonry,,,,,,80.0,1.48,747.0,0.5,3.8,149.0,1.23,1069.0,0.5,3.4,36.0,1.11,1245.0,0.4,2.8,,,,,,34.2,37.0,348.0,38.5,402.0
1577,NC Mecklenburg P9720,NC Mecklenburg3400 City Park Dr,P9720,3,Charlotte,NC,28217,Mecklenburg,,N,8.0,272,,,,0.0,,,,2020.0,,,,3.64,,,,,,,,272.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1578,NC Wake 1704.13-02-1534-000,NC Wake2130 Clark Ave,P9721,4,Raleigh,NC,276051606,Wake,,N,2.61,282,,6.74,879.0,0.8,1.631,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Grill, Guest Apartment, On-Site Retail, Package Service, Recycling, Trash Pickup - Door to Door, Storage Space, Elevator, Lounge, Maintenance on site, Sundeck",2014.0,,12/18/14,"76,800,000",11.96,,Reinforced Concrete,70.0,2.1,587.0,0.8,7.1,134.0,1.84,810.0,0.8,6.7,78.0,1.7,1259.0,0.8,6.4,,,,,,,,,,,30.8,33.2,8210.0,34.7,7649.0
1579,NC Mecklenburg 223-531-06,NC Mecklenburg15711 Clems Creek Ln,P9722,4,Charlotte,NC,282771922,Mecklenburg,,N,,281,,6.05,1046.0,0.0,0.16,,"Business Center, Clubhouse, Courtyard, Fitness Center, Spa, Breakfast/Coffee Concierge",2015.0,,,,16.01,,Wood Frame,12.0,1.9,597.0,0.0,8.3,105.0,1.67,818.0,0.0,5.7,137.0,1.36,1183.0,0.0,5.8,27.0,1.25,1438.0,0.0,7.4,,,,,,31.5,34.4,3038.0,36.2,3101.0
1580,NC Mecklenburg 199-551-08,NC Mecklenburg10000 Cloisters Club Ln,P9723,4,Charlotte,NC,28278,Mecklenburg,,N,13.28,270,,,919.0,0.0,1.474,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Property Manager on Site, Grill, Package Service",2009.0,,07/13/11,"30,510,000",10.42,,Wood Frame,,,,,,152.0,,778.0,,,118.0,,1100.0,,,,,,,,,,,,,30.5,33.0,2544.0,34.8,2373.0
1581,NC Mecklenburg 223-132-28,NC Mecklenburg11215 Club Creek Ln,P9724,4,Charlotte,NC,28277,Mecklenburg,,N,27.76,302,,2.32,971.0,0.0,1.325,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Breakfast/Coffee Concierge, Grill, Package Service, Wi-Fi, Storage Space, Lounge, Maintenance on site, Sundeck",1999.0,2016.0,,,15.65,,Wood Frame,,,,,,158.0,1.55,769.0,0.0,2.5,104.0,1.33,1125.0,0.0,1.9,40.0,1.33,1365.0,0.0,2.5,,,,,,32.8,35.4,2729.0,37.0,2765.0
1582,NC New Hanover R04911-001-022-000,NC New Hanover511 Cobblestone Rd,P9725,3,Wilmington,NC,28405,New Hanover,,N,14.69,264,,3.03,798.0,0.5,0.9470000000000001,,"Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Car Wash Area, Furnished Units Available, Grill, Laundry Service, Volleyball Court",2001.0,,03/07/16,"23,750,000",7.43,,Wood Frame,,,,,,120.0,1.76,495.0,0.0,2.5,96.0,1.14,938.0,0.0,2.1,48.0,1.06,1276.0,0.0,6.3,,,,,,29.4,30.7,4679.0,31.6,4777.0
1583,NC Forsyth 6854-15-8203,NC Forsyth2891 Cole Ridge Cir,P9726,2,Winston-Salem,NC,271072667,Forsyth,,N,3.0,256,,6.64,730.0,0.7,0.156,,"24 Hour Access, Laundry Facilities",1986.0,,,,20.84,,Wood Frame,,,,,,102.0,0.8,576.0,0.7,6.9,154.0,0.7,832.0,0.7,6.5,,,,,,,,,,,29.2,31.6,1202.0,33.2,1172.0
1584,NC Wake 0649.02-37-7395-000,NC Wake4000 Coleway Dr,P9727,4,Holly Springs,NC,27540,Wake,,N,19.44,288,,11.11,1010.0,1.9,,,Clubhouse,2019.0,,,,21.02,,,,,,,,144.0,1.35,832.0,1.8,11.1,108.0,1.25,1121.0,1.5,11.1,36.0,1.1,1389.0,1.4,11.1,,,,,,31.3,34.2,796.0,36.0,909.0
1585,NC Mecklenburg 123-032-01,NC Mecklenburg1312 College St,P9728,4,Charlotte,NC,28203,Mecklenburg,,N,2.76,269,,4.83,960.0,0.4,0.7809999999999999,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Spa, Gated, Breakfast/Coffee Concierge, Grill, Package Service, Recycling, Elevator",2010.0,,10/29/18,,0.17,4.0,Masonry,8.0,2.47,519.0,0.6,0.0,180.0,2.02,822.0,0.7,5.0,65.0,1.69,1263.0,0.0,4.6,16.0,2.14,1350.0,0.0,6.3,,,,,,34.8,35.8,7190.0,37.1,6224.0
1586,NC Mecklenburg 183-151-87,NC Mecklenburg4605 Colony Rd,P9729,3,Charlotte,NC,282264830,Mecklenburg,,N,31.99,250,,5.6,1069.0,0.0,1.6,,"Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Tennis Court, Grill, Package Service, Maintenance on site, Sundeck",1981.0,2016.0,07/25/18,"42,000,000",10.66,,Wood Frame,,,,,,108.0,1.18,860.0,0.0,5.6,106.0,1.04,1170.0,0.0,5.7,36.0,0.99,1400.0,0.0,5.6,,,,,,39.9,40.6,1731.0,41.1,1762.0
1587,NC Mecklenburg 099-026-95,NC Mecklenburg5005 Community Cir,P9730,3,Charlotte,NC,282151550,Mecklenburg,,N,18.570999999999998,276,,2.9,872.0,0.0,1.5719999999999998,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Grill",2001.0,,10/29/15,,13.23,,Wood Frame,,,,,,97.0,1.09,700.0,0.0,3.1,145.0,1.06,926.0,0.0,2.8,34.0,0.95,1130.0,0.0,2.9,,,,,,32.9,34.7,2709.0,35.9,2574.0
1588,NC Wake 0793.10-26-6731,NC Wake 2729-A Conifer Dr,P9731,2,Raleigh,NC,27606,Wake,,N,19.0,260,,5.0,925.0,0.6,1.962,,"24 Hour Access, Clubhouse, Laundry Facilities, Property Manager on Site, Cabana, Storage Space",1967.0,,,,11.96,,Wood Frame,,,,,,74.0,0.92,850.0,0.6,5.4,178.0,0.94,950.0,0.6,5.1,8.0,0.95,1050.0,0.6,0.0,,,,,,25.9,28.5,8097.0,30.4,7432.0
1589,NC Orange 9799140074,NC Orange208 Conner Dr,P9732,3,Chapel Hill,NC,275147012,Orange,,N,13.85,260,,8.85,845.0,0.0,1.577,,"Business Center, Clubhouse, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Basketball Court, Breakfast/Coffee Concierge, Gameroom, Grill, Laundry Service, Package Service, Volleyball Court",1985.0,,05/09/16,"30,280,000",18.45,,Wood Frame,,,,,,109.0,1.28,744.0,0.0,9.2,151.0,1.19,918.0,0.0,8.6,,,,,,,,,,,39.2,39.7,1455.0,39.5,1686.0
1590,NC Durham 135856,NC Durham5140 Copper Ridge Dr,P9733,4,Durham,NC,27707,Durham,,N,21.039,278,,5.04,948.0,0.0,2.029,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Tennis Court, Basketball Court, Furnished Units Available, Volleyball Court",1996.0,,11/08/18,"42,790,433",12.46,,Wood Frame,,,,,,144.0,1.15,808.0,0.0,4.9,110.0,1.09,1068.0,0.0,5.5,24.0,1.1,1236.0,0.0,4.2,,,,,,38.0,40.6,657.0,41.4,644.0
1591,NC Orange 9787059854,NC Orange200 Copperline Dr,P9734,4,Chapel Hill,NC,27516,Orange,,N,16.124000000000002,250,,2.4,1012.0,0.0,1.732,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Basketball Court, Car Wash Area, Grill, Laundry Service, Recycling",1997.0,,,,19.33,,,,,,,,80.0,1.62,860.0,0.0,2.5,138.0,1.61,1050.0,0.0,2.2,32.0,1.53,1225.0,0.0,3.1,,,,,,33.5,36.6,481.0,37.6,633.0
1592,NC Wake 1720.15-74-1146-000,NC Wake1515 Copperline Dr,P9735,4,Garner,NC,275295951,Wake,,N,24.47,282,,,984.0,0.0,,,,2019.0,,,,24.8,,,,,,,,123.0,1.41,766.0,0.0,,159.0,1.16,1152.0,0.0,,,,,,,,,,,,33.6,35.2,622.0,36.5,579.0
1593,NC New Hanover R05000-004-006-000,NC New Hanover612 Council St,P9736,4,Wilmington,NC,284033699,New Hanover,,N,50.69,286,,0.7,1057.0,0.3,2.0980000000000003,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Breakfast/Coffee Concierge, Cabana, Grill, Guest Apartment, Package Service, Recycling, Storage Space, Lounge, Maintenance on site, Sundeck",2012.0,,,,8.28,,Wood Frame,,,,,,124.0,1.46,845.0,0.3,0.8,144.0,1.4,1210.0,0.3,0.7,18.0,1.51,1293.0,0.3,0.0,,,,,,35.2,36.8,1984.0,37.2,2289.0
1594,NC Guilford 0135498,NC Guilford5418 Country Club Rd,P9737,2,Greensboro,NC,27406    ,Guilford,,N,91.86,306,,5.23,,0.0,,,"Clubhouse, Picnic Area, Playground, Basketball Court, Pond",1971.0,,07/26/16,,20.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,40.5,373.0,41.0,417.0
1595,NC Durham 133814,NC Durham2850 Courtney Creek Blvd,P9738,4,Durham,NC,27713,Durham,,N,33.5065,280,,5.0,1155.0,0.0,2.421,,"24 Hour Access, Business Center, Clubhouse, Courtyard, Fitness Center, Picnic Area, Playground, Property Manager on Site, Corporate Suites, Breakfast/Coffee Concierge, Car Wash Area, Grill, Pet Play Area, Recycling, Trash Pickup - Curbside, Trash Pickup - Door to Door, Wi-Fi",2001.0,,03/05/18,"39,850,000",10.84,,Wood Frame,,,,,,108.0,1.08,889.0,0.0,4.6,72.0,1.03,1185.0,0.0,5.6,100.0,1.01,1420.0,0.0,5.0,,,,,,33.2,35.8,2527.0,36.7,2403.0
1596,NC Guilford 0052258,NC Guilford8 Covey Ln,P9739,3,Greensboro,NC,27406,Guilford,,N,11.49,256,,3.13,919.0,0.5,1.156,,"Clubhouse, Laundry Facilities, Pool, Breakfast/Coffee Concierge, Pet Play Area",1973.0,,,,16.27,,Wood Frame,,,,,,96.0,0.93,664.0,0.5,3.1,96.0,0.76,950.0,0.5,3.1,64.0,0.62,1255.0,0.5,3.1,,,,,,33.5,35.4,2257.0,36.5,2258.0
1597,NC Guilford 0037599,NC Guilford4103 Cox Pl,P9740,4,Greensboro,NC,27409,Guilford,,N,10.67,264,,1.89,1105.0,0.4,1.182,,"Business Center, Clubhouse, Fitness Center, Playground, Property Manager on Site, Cabana, Package Service, Lounge, Maintenance on site, Sundeck",2012.0,,,,9.8,,Wood Frame,,,,,,96.0,0.96,852.0,0.4,2.1,150.0,0.75,1224.0,0.4,2.0,18.0,0.87,1465.0,0.4,0.0,,,,,,36.5,36.4,2061.0,37.0,1808.0
1598,NC Wake 0783.16-93-1167-000,NC Wake1141 Crab Orchard Dr,P9741,3,Raleigh,NC,27606,Wake,,N,21.07,260,,5.77,867.0,0.3,1.485,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Breakfast/Coffee Concierge, Grill, Laundry Service, Package Service, Maintenance on site",1972.0,,04/11/14,"17,700,000",12.06,,Wood Frame,40.0,1.61,500.0,0.0,10.0,80.0,1.38,673.0,0.0,5.0,128.0,1.04,1055.0,0.6,4.7,12.0,1.17,1263.0,0.0,8.3,,,,,,29.2,30.8,5584.0,32.3,4864.0
1599,NC Buncombe 9644-59-2355-00000,NC Buncombe300 Cranbrook Dr,P9742,4,Arden,NC,28704,Buncombe,,N,23.6554,276,,6.88,1042.0,0.0,2.029,,"Business Center, Fitness Center, Grill, Pet Play Area, Walking/Biking Trails, Lounge",2003.0,,12/07/16,"29,680,500",4.34,,Wood Frame,,,,,,71.0,1.23,776.0,0.0,7.0,172.0,1.07,1061.0,0.0,7.0,33.0,1.24,1521.0,0.0,6.1,,,,,,38.0,39.8,1034.0,40.4,1041.0
1600,NC Mecklenburg 193-292-20,NC Mecklenburg1301 Crescent Ln,P9743,3,Matthews,NC,28105,Mecklenburg,,N,23.515,270,,3.7,860.0,0.9,1.607,,"Fitness Center, Laundry Facilities, Picnic Area, Playground, Tennis Court, Grill, Pet Play Area, Wi-Fi",1990.0,2008.0,01/17/08,"14,700,000",19.04,,Wood Frame,,,,,,141.0,1.3,723.0,2.1,3.6,109.0,1.28,973.0,0.0,3.7,20.0,1.08,1208.0,0.0,5.0,,,,,,34.5,35.9,1343.0,37.1,1335.0
1601,NC Cumberland 0407-45-3469,NC Cumberland812 Crescent Commons Way,P9744,3,Fayetteville,NC,28314,Cumberland,,N,42.29,288,,4.51,962.0,0.0,,,"Business Center, Fitness Center, Laundry Facilities, Playground, Car Wash Area, Planned Social Activities, Wi-Fi, Storage Space",2002.0,,03/27/19,"21,400,000",9.08,,,,,,,,114.0,1.03,785.0,0.0,4.4,144.0,0.86,1037.0,0.0,4.2,30.0,0.83,1270.0,0.0,6.7,,,,,,33.7,34.7,2318.0,35.6,2244.0
1602,NC Mecklenburg 203-152-09,NC Mecklenburg 13211-13421 Crescent Springs Dr,P9745,3,Charlotte,NC,28273,Mecklenburg,,N,24.31,264,,9.09,1018.0,0.9,1.337,,"24 Hour Access, Business Center, Fitness Center, Laundry Facilities, Playground, Tennis Court, Car Wash Area",1996.0,,04/30/12,"21,385,000",8.14,,Wood Frame,,,,,,72.0,1.13,847.0,0.9,9.7,168.0,1.05,1046.0,0.9,8.9,24.0,1.04,1333.0,0.9,8.3,,,,,,32.7,35.0,1362.0,36.6,1223.0
1603,NC Wake 0782.05-09-4859-000,NC Wake5454 Crossroads Crest Way,P9746,4,Raleigh,NC,27606,Wake,,N,20.45,296,,8.78,1102.0,1.7,2.162,,"Business Center, Controlled Access, Fitness Center, Laundry Facilities, Picnic Area, Playground, Tennis Court, Grill",1999.0,,04/30/15,"38,700,000",12.6,,Wood Frame,,,,,,112.0,1.22,873.0,0.0,8.9,136.0,1.04,1167.0,3.5,8.8,48.0,0.89,1452.0,0.0,8.3,,,,,,32.3,33.5,3575.0,34.7,3041.0
1604,NC Gaston 221924,NC Gaston5004 Crowders Trl,P9747,2,Gastonia,NC,28052,Gaston,,N,60.6,250,,4.8,,0.0,0.0,,,1996.0,,12/26/13,,22.57,,,,,,,,250.0,,,,4.8,,,,,,,,,,,,,,,,36.2,38.0,461.0,39.3,474.0
1605,NC Forsyth 6805-51-7574,NC Forsyth200 Crowne Club Dr,P9748,3,Winston-Salem,NC,271043575,Forsyth,,N,33.58,250,,3.2,1110.0,0.5,1.6,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Playground, Tennis Court, Gated, Package Service, Planned Social Activities, Wi-Fi",1995.0,,,,29.86,,Wood Frame,,,,,,96.0,1.0,871.0,0.5,3.1,122.0,1.12,1222.0,0.5,3.3,32.0,0.88,1400.0,0.5,3.1,,,,,,36.6,36.9,2414.0,37.6,2197.0
1606,NC Wake 0782.08-99-8691-000,NC Wake3551 Cum Laude Ct,P9749,4,Raleigh,NC,276064799,Wake,,N,25.0,250,,4.0,1034.0,0.6,2.044,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Tennis Court, Basketball Court, Breakfast/Coffee Concierge, Car Wash Area, Gameroom, Media Center/Movie Theatre, Volleyball Court",2000.0,,04/06/16,"25,202,500",13.29,,Wood Frame,,,,,,36.0,1.55,641.0,0.5,2.8,132.0,1.4,978.0,0.5,3.8,82.0,1.53,1296.0,0.6,4.9,,,,,,27.4,28.8,5588.0,30.2,4898.0
1607,NC New Hanover R02800-001-172-000,NC New Hanover211 Cypress Pond Way,P9750,3,Wilmington,NC,28411,New Hanover,,N,4.6235,264,,6.06,1141.0,0.5,2.273,,"Business Center, Fitness Center, Playground, Basketball Court, Breakfast/Coffee Concierge, Car Wash Area, Furnished Units Available, Putting Greens, Volleyball Court",2004.0,,,,10.45,,Wood Frame,,,,,,72.0,1.29,876.0,0.0,5.6,144.0,1.05,1181.0,1.0,6.3,48.0,1.15,1420.0,0.0,6.3,,,,,,38.6,41.5,702.0,42.4,942.0
1608,NC Wake P9751,NC Wake Daddy Road & Ten Ten Rd,P9751,4,Mccullers,NC,27603,Wake,,N,9.76,264,,,,0.0,,,,2021.0,,,,19.94,,,,,,,,264.0,,,,,,,,,,,,,,,,,,,,37.3,40.1,235.0,41.7,257.0
1609,NC Durham 203248,NC Durham4801 Danube Ln,P9752,4,Durham,NC,27704,Durham,,N,27.65,266,,4.89,1107.0,0.6,2.079,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Car Wash Area, Grill, Pet Play Area, Walking/Biking Trails",2006.0,,05/14/19,,17.46,,Wood Frame,,,,,,50.0,1.12,823.0,0.6,4.0,120.0,0.91,1110.0,0.6,5.0,96.0,1.1,1250.0,0.6,5.2,,,,,,34.5,36.1,1387.0,36.5,1502.0
1610,NC New Hanover R04919-004-024-000,NC New Hanover119 Dapple Ct,P9753,3,Wilmington,NC,284031686,New Hanover,,N,15.39,300,,2.0,730.0,0.4,1.3330000000000002,,"Clubhouse, Laundry Facilities, Property Manager on Site, Breakfast/Coffee Concierge, Disposal Chutes, Grill, Pet Play Area",1998.0,,10/18/13,,7.97,,Wood Frame,,,,,,180.0,1.44,550.0,0.4,2.2,120.0,1.01,1000.0,0.4,1.7,,,,,,,,,,,30.0,31.2,5214.0,32.1,5237.0
1611,NC Mecklenburg 081-064-04,NC Mecklenburg1005 Davidson St,P9754,4,Charlotte,NC,282063370,Mecklenburg,,N,3.2,310,,,,0.0,1.6130000000000002,,,2020.0,,,,0.67,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,35.1,8553.0,36.6,7509.0
1612,NC Mecklenburg 083-055-01,NC Mecklenburg2300 Davidson St,P9755,4,Charlotte,NC,282051832,Mecklenburg,,N,3.6,250,,36.8,1018.0,5.4,,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Spa, Laundry Service",2019.0,,,,9.89,,,,,,0.0,,,,,0.0,,250.0,1.8,1018.0,5.6,36.8,,,,0.0,,,,,,,35.0,36.0,4004.0,37.3,3795.0
1613,NC Mecklenburg 091-101-04,NC Mecklenburg3327 Davidson St,P9756,3,Charlotte,NC,282051062,Mecklenburg,,N,7.0,249,,,967.0,0.3,0.402,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Laundry Service, Pet Play Area, Elevator, Multi Use Room",,2016.0,09/01/13,"620,500",10.84,,Masonry,33.0,1.22,467.0,0.3,0.0,68.0,0.88,789.0,0.3,0.0,148.0,0.74,1161.0,0.3,0.0,,,,,,,,,,,34.6,35.8,3886.0,37.1,3536.0
