rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence
10091,PTI-M2S Online Renewal-Gold-Taiwan-Emerging-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,Taiwan-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10092,PTI-M2S Online Renewal-Platinum-Greater China-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,Greater China-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10093,PTI-M2S Online Renewal-Gold-Greater China-Emerging-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,Greater China-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10094,PTI-M2S Online Renewal-Platinum-Hong Kong-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,Hong Kong-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10095,PTI-M2S Online Renewal-Gold-Hong Kong-Emerging-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,Hong Kong-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10096,PTI-M2S Online Renewal-Platinum-Brazil-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,Brazil-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10097,PTI-M2S Online Renewal-Gold-Brazil-Emerging-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,Brazil-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10098,PTI-M2S Online Renewal-Platinum-Mexico-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,Mexico-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10099,PTI-M2S Online Renewal-Gold-Mexico-Emerging-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,Mexico-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10100,PTI-M2S Online Renewal-Platinum-MCO-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,MCO-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10101,PTI-M2S Online Renewal-Gold-MCO-Emerging-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,MCO-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10102,PTI-M2S Online Renewal-Platinum-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,EMEA_USD_AFRICA-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10103,PTI-M2S Online Renewal-Gold-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,EMEA_USD_AFRICA-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10104,PTI-M2S Online Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,EMEA_USD_TURKEY-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
