rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
20342,PSI-Subscription Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Product Specific Reseller,{},0.18,16000,PSI-Subscription Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Product Specific Reseller,Subscription Renewal,Reseller,EMEA_USD_AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20343,PSI-Subscription Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Product Specific Reseller,{},0.18,16000,PSI-Subscription Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Product Specific Reseller,Subscription Renewal,Reseller,EMEA_USD_RUSSIA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20344,PSI-Subscription Renewal-Reseller-Greater China-Emerging-Product Specific Reseller,{},0.18,16000,PSI-Subscription Renewal-Reseller-Greater China-Emerging-Product Specific Reseller,Subscription Renewal,Reseller,Greater China-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20345,PSI-Subscription Renewal-Reseller-Hong Kong-Emerging-Product Specific Reseller,{},0.18,16000,PSI-Subscription Renewal-Reseller-Hong Kong-Emerging-Product Specific Reseller,Subscription Renewal,Reseller,Hong Kong-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20346,PSI-Subscription Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,{},0.24,16000,PSI-Subscription Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,Subscription Renewal,Gold,EMEA_USD_FR-AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20347,PSI-Subscription Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,{},0.24,16000,PSI-Subscription Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,Subscription Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20348,PSI-Subscription Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,{},0.24,16000,PSI-Subscription Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,Subscription Renewal,Reseller,EMEA_USD_FR-AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20349,PSI-Online Renewal-Platinum-MCO-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-MCO-Emerging-Direct VAR,Online Renewal,Platinum,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20350,PSI-Online Renewal-Gold-MCO-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-MCO-Emerging-Direct VAR,Online Renewal,Gold,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20351,PSI-Online Renewal-Platinum-Mexico-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Mexico-Emerging-Direct VAR,Online Renewal,Platinum,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20352,PSI-Online Renewal-Gold-Mexico-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-Mexico-Emerging-Direct VAR,Online Renewal,Gold,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20353,PSI-Online Renewal-Platinum-Brazil-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Brazil-Emerging-Direct VAR,Online Renewal,Platinum,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20354,PSI-Online Renewal-Gold-Brazil-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-Brazil-Emerging-Direct VAR,Online Renewal,Gold,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20355,PSI-Online Renewal-Platinum-USCanada-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-USCanada-Direct VAR,Online Renewal,Platinum,USCanada,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20356,PSI-Online Renewal-Gold-USCanada-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-USCanada-Direct VAR,Online Renewal,Gold,USCanada,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20357,PSI-Online Renewal-Platinum-ANZ-Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-ANZ-Mature-Direct VAR,Online Renewal,Platinum,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20358,PSI-Online Renewal-Gold-ANZ-Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-ANZ-Mature-Direct VAR,Online Renewal,Gold,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20359,PSI-Online Renewal-Platinum-ASEAN-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-ASEAN-Emerging-Direct VAR,Online Renewal,Platinum,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20360,PSI-Online Renewal-Gold-ASEAN-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-ASEAN-Emerging-Direct VAR,Online Renewal,Gold,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20361,PSI-Online Renewal-Platinum-Taiwan-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Taiwan-Emerging-Direct VAR,Online Renewal,Platinum,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20362,PSI-Online Renewal-Gold-Taiwan-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-Taiwan-Emerging-Direct VAR,Online Renewal,Gold,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20363,PSI-Online Renewal-Platinum-India-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-India-Emerging-Direct VAR,Online Renewal,Platinum,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20364,PSI-Online Renewal-Gold-India-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-India-Emerging-Direct VAR,Online Renewal,Gold,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20365,PSI-Online Renewal-Platinum-JPY-Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-JPY-Mature-Direct VAR,Online Renewal,Platinum,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20366,PSI-Online Renewal-Gold-JPY-Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-JPY-Mature-Direct VAR,Online Renewal,Gold,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20367,PSI-Online Renewal-Platinum-Korea-Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Korea-Mature-Direct VAR,Online Renewal,Platinum,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20368,PSI-Online Renewal-Gold-Korea-Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-Korea-Mature-Direct VAR,Online Renewal,Gold,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20369,PSI-Online Renewal-Gold-EMEA_EURO_EFTA_Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-EMEA_EURO_EFTA_Mature-Direct VAR,Online Renewal,Gold,EMEA_EURO_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20370,PSI-Online Renewal-Platinum-EMEA_EURO_EFTA_Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-EMEA_EURO_EFTA_Mature-Direct VAR,Online Renewal,Platinum,EMEA_EURO_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20371,PSI-Online Renewal-Gold-EMEA_GBP_EFTA_Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-EMEA_GBP_EFTA_Mature-Direct VAR,Online Renewal,Gold,EMEA_GBP_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20372,PSI-Online Renewal-Platinum-EMEA_GBP_EFTA_Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-EMEA_GBP_EFTA_Mature-Direct VAR,Online Renewal,Platinum,EMEA_GBP_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20373,PSI-Online Renewal-Gold-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-EMEA_USD_MEAMSD-Emerging-Direct VAR,Online Renewal,Gold,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20374,PSI-Online Renewal-Platinum-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-EMEA_USD_MEAMSD-Emerging-Direct VAR,Online Renewal,Platinum,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20375,PSI-Online Renewal-Gold-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-EMEA_USD_TURKEY-Emerging-Direct VAR,Online Renewal,Gold,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20376,PSI-Online Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Direct VAR,Online Renewal,Platinum,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20377,PSI-Online Renewal-Gold-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-EMEA_USD_AFRICA-Emerging-Direct VAR,Online Renewal,Gold,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20378,PSI-Online Renewal-Platinum-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-EMEA_USD_AFRICA-Emerging-Direct VAR,Online Renewal,Platinum,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20379,PSI-Online Renewal-Platinum-EMEA_USD_RUSSIA-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-EMEA_USD_RUSSIA-Emerging-Direct VAR,Online Renewal,Platinum,EMEA_USD_RUSSIA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20380,PSI-Online Renewal-Gold-EMEA_USD_RUSSIA-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-EMEA_USD_RUSSIA-Emerging-Direct VAR,Online Renewal,Gold,EMEA_USD_RUSSIA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20381,PSI-Online Renewal-Gold-Greater China-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-Greater China-Emerging-Direct VAR,Online Renewal,Gold,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20382,PSI-Online Renewal-Platinum-Greater China-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Greater China-Emerging-Direct VAR,Online Renewal,Platinum,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20383,PSI-Online Renewal-Gold-Hong Kong-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Gold-Hong Kong-Emerging-Direct VAR,Online Renewal,Gold,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20384,PSI-Online Renewal-Platinum-Hong Kong-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Hong Kong-Emerging-Direct VAR,Online Renewal,Platinum,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20385,PSI-Online Renewal-Reseller-MCO-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-MCO-Emerging-Direct VAR,Online Renewal,Reseller,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20386,PSI-Online Renewal-Reseller-Mexico-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-Mexico-Emerging-Direct VAR,Online Renewal,Reseller,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20387,PSI-Online Renewal-Reseller-Brazil-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-Brazil-Emerging-Direct VAR,Online Renewal,Reseller,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20388,PSI-Online Renewal-Reseller-USCanada-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-USCanada-Direct VAR,Online Renewal,Reseller,USCanada,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20389,PSI-Online Renewal-Reseller-ANZ-Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-ANZ-Mature-Direct VAR,Online Renewal,Reseller,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20390,PSI-Online Renewal-Reseller-ASEAN-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-ASEAN-Emerging-Direct VAR,Online Renewal,Reseller,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20391,PSI-Online Renewal-Reseller-Taiwan-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-Taiwan-Emerging-Direct VAR,Online Renewal,Reseller,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20392,PSI-Online Renewal-Reseller-India-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-India-Emerging-Direct VAR,Online Renewal,Reseller,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20393,PSI-Online Renewal-Reseller-JPY-Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-JPY-Mature-Direct VAR,Online Renewal,Reseller,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20394,PSI-Online Renewal-Reseller-Korea-Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-Korea-Mature-Direct VAR,Online Renewal,Reseller,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20395,PSI-Online Renewal-Reseller-EMEA_EURO_EFTA_Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-EMEA_EURO_EFTA_Mature-Direct VAR,Online Renewal,Reseller,EMEA_EURO_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20396,PSI-Online Renewal-Reseller-EMEA_GBP_EFTA_Mature-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-EMEA_GBP_EFTA_Mature-Direct VAR,Online Renewal,Reseller,EMEA_GBP_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20397,PSI-Online Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Direct VAR,Online Renewal,Reseller,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20398,PSI-Online Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Direct VAR,Online Renewal,Reseller,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20399,PSI-Online Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Direct VAR,Online Renewal,Reseller,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20400,PSI-Online Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-EMEA_USD_RUSSIA-Emerging-Direct VAR,Online Renewal,Reseller,EMEA_USD_RUSSIA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20401,PSI-Online Renewal-Reseller-Greater China-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-Greater China-Emerging-Direct VAR,Online Renewal,Reseller,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20402,PSI-Online Renewal-Reseller-Hong Kong-Emerging-Direct VAR,{},0.18,17000,PSI-Online Renewal-Reseller-Hong Kong-Emerging-Direct VAR,Online Renewal,Reseller,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20403,PSI-Online Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.24,17000,PSI-Online Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,Online Renewal,Gold,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20404,PSI-Online Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.24,17000,PSI-Online Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,Online Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20405,PSI-Online Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.24,17000,PSI-Online Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,Online Renewal,Reseller,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20406,PSI-Online Renewal-Platinum-MCO-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-MCO-Emerging-Indirect VAR,Online Renewal,Platinum,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20407,PSI-Online Renewal-Gold-MCO-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-MCO-Emerging-Indirect VAR,Online Renewal,Gold,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20408,PSI-Online Renewal-Platinum-Mexico-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Mexico-Emerging-Indirect VAR,Online Renewal,Platinum,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20409,PSI-Online Renewal-Gold-Mexico-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-Mexico-Emerging-Indirect VAR,Online Renewal,Gold,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20410,PSI-Online Renewal-Platinum-Brazil-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Brazil-Emerging-Indirect VAR,Online Renewal,Platinum,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20411,PSI-Online Renewal-Gold-Brazil-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-Brazil-Emerging-Indirect VAR,Online Renewal,Gold,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20412,PSI-Online Renewal-Platinum-USCanada-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-USCanada-Indirect VAR,Online Renewal,Platinum,USCanada,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20413,PSI-Online Renewal-Gold-USCanada-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-USCanada-Indirect VAR,Online Renewal,Gold,USCanada,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20414,PSI-Online Renewal-Platinum-ANZ-Mature-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-ANZ-Mature-Indirect VAR,Online Renewal,Platinum,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20415,PSI-Online Renewal-Gold-ANZ-Mature-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-ANZ-Mature-Indirect VAR,Online Renewal,Gold,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20416,PSI-Online Renewal-Platinum-ASEAN-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-ASEAN-Emerging-Indirect VAR,Online Renewal,Platinum,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20417,PSI-Online Renewal-Gold-ASEAN-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-ASEAN-Emerging-Indirect VAR,Online Renewal,Gold,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20418,PSI-Online Renewal-Platinum-Taiwan-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Taiwan-Emerging-Indirect VAR,Online Renewal,Platinum,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20419,PSI-Online Renewal-Gold-Taiwan-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-Taiwan-Emerging-Indirect VAR,Online Renewal,Gold,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20420,PSI-Online Renewal-Platinum-India-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-India-Emerging-Indirect VAR,Online Renewal,Platinum,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20421,PSI-Online Renewal-Gold-India-Emerging-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-India-Emerging-Indirect VAR,Online Renewal,Gold,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20422,PSI-Online Renewal-Platinum-JPY-Mature-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-JPY-Mature-Indirect VAR,Online Renewal,Platinum,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20423,PSI-Online Renewal-Gold-JPY-Mature-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-JPY-Mature-Indirect VAR,Online Renewal,Gold,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20424,PSI-Online Renewal-Platinum-Korea-Mature-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-Korea-Mature-Indirect VAR,Online Renewal,Platinum,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20425,PSI-Online Renewal-Gold-Korea-Mature-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-Korea-Mature-Indirect VAR,Online Renewal,Gold,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20426,PSI-Online Renewal-Gold-EMEA_EURO_EFTA_Mature-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-EMEA_EURO_EFTA_Mature-Indirect VAR,Online Renewal,Gold,EMEA_EURO_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20427,PSI-Online Renewal-Platinum-EMEA_EURO_EFTA_Mature-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Platinum-EMEA_EURO_EFTA_Mature-Indirect VAR,Online Renewal,Platinum,EMEA_EURO_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20428,PSI-Online Renewal-Gold-EMEA_GBP_EFTA_Mature-Indirect VAR,{},0.18,17000,PSI-Online Renewal-Gold-EMEA_GBP_EFTA_Mature-Indirect VAR,Online Renewal,Gold,EMEA_GBP_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
